Year,Field Number,Cell,Observation Type,Observation Location,Observation Depth (m),Rake Fullness (veg),Rake Fullness (fil algae),Photo Voucher?,Sample Kept,tbl6 Aquat Veg Observations.Notes,Species,Common_Name,Leaf Description (if ID unkn),Dominant Species,Present at Site,Present in Observation,Kept,Weight_g,Volume_mL,Processed By,Processed Date,tbl6-1 Aquat Veg Species.Notes
2023,2023-LCS-NWA-240823-005A,West cell,Rake,Adjacent,1.315,1,0,Yes,Yes,,Utricularia sp.,Bladderwort sp.,,0,1,0,0,,,,,
2023,2023-LCS-NWA-240823-006A,West cell,Rake,Adjacent,0.71,1,0,Yes,No,,Ceratophyllum demersum,Coontail,,0,1,0,0,,,,,
2023,2023-LCS-NWA-240823-006A,West cell,Rake,Adjacent,0.71,1,0,Yes,No,,Lemna sp.,Duckweed sp.,,0,1,0,0,,,,,
2023,2023-LCS-NWA-240823-006A,West cell,Rake,Adjacent,0.71,1,0,Yes,No,,Nymphaea odorata,White water lily,,1,1,1,0,,,,,
2023,2023-LCS-NWA-240823-006A,West cell,Rake,Adjacent,0.71,1,0,Yes,No,,Pontederia cordata,Pickerelweed,,0,1,0,0,,,,,
2023,2023-LCS-NWA-240823-006A,West cell,Rake,Adjacent,0.71,1,0,Yes,No,,Sagittaria sp.,Arrowhead sp.,,0,1,0,0,,,,,
2023,2023-LCS-NWA-280823-001A,West cell,Rake,Adjacent,1.01,1,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,0,0,,,,,
2023,2023-LCS-NWA-280823-001A,West cell,Rake,Adjacent,1.01,1,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,,,,,
2023,2023-LCS-NWA-280823-001A,West cell,Rake,Adjacent,1.01,1,0,Yes,Yes,,Lemna sp.,Duckweed sp.,,1,1,0,0,,,,,
2023,2023-LCS-NWA-280823-001A,West cell,Rake,Adjacent,1.01,1,0,Yes,Yes,,Nymphaea odorata,White water lily,,0,1,1,1,32.8,36,J. Parker,12/18/2023,
2023,2023-LCS-NWA-280823-001A,West cell,Rake,Adjacent,1.01,1,0,Yes,Yes,,Typha sp.,Cattail sp.,,0,1,0,0,,,,,
2023,2023-LCS-NWA-280823-002A,West cell,Rake,Adjacent,0.98,1,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,3.5,4,J. Parker,12/19/2023,
2023,2023-LCS-NWA-280823-002A,West cell,Rake,Adjacent,0.98,1,0,Yes,Yes,,Lemna sp.,Duckweed sp.,,0,1,0,0,,,,,
2023,2023-LCS-NWA-280823-002A,West cell,Rake,Adjacent,0.98,1,0,Yes,Yes,,Nymphaea odorata,White water lily,,1,1,0,0,,,,,
2023,2023-LCS-NWA-280823-002A,West cell,Rake,Adjacent,0.98,1,0,Yes,Yes,,Utricularia sp.,Bladderwort sp.,,0,1,0,0,,,,,
2023,2023-LCS-NWA-280823-003A,West cell,Rake,Adjacent,1.01,1,1,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,0.2,0,J. Parker,12/18/2023,
2023,2023-LCS-NWA-280823-003A,West cell,Rake,Adjacent,1.01,1,1,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,,,,,
2023,2023-LCS-NWA-280823-003A,West cell,Rake,Adjacent,1.01,1,1,Yes,Yes,,Lemna sp.,Duckweed sp.,,0,1,0,0,,,,,
2023,2023-LCS-NWA-280823-003A,West cell,Rake,Adjacent,1.01,1,1,Yes,Yes,,Nymphaea odorata,White water lily,,1,1,0,0,,,,,
2023,2023-LCS-NWA-280823-003A,West cell,Rake,Adjacent,1.01,1,1,Yes,Yes,,Typha sp.,Cattail sp.,,0,1,0,0,,,,,
2023,2023-LCS-NWA-280823-003A,West cell,Rake,Adjacent,1.01,1,1,Yes,Yes,,Utricularia sp.,Bladderwort sp.,,0,1,0,0,,,,,
2023,2023-LCS-NWA-280823-004A,West cell,Rake,Adjacent,1.14,2,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,8.9,16,J. Parker,1/2/2024,
2023,2023-LCS-NWA-280823-004A,West cell,Rake,Adjacent,1.14,2,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,1,1,0.7,0,J. Parker,1/2/2024,
2023,2023-LCS-NWA-280823-004A,West cell,Rake,Adjacent,1.14,2,0,Yes,Yes,,Lemna trisulca,Star duckweed,,0,1,1,1,0.3,0,J. Parker,1/2/2024,
2023,2023-LCS-NWA-280823-004A,West cell,Rake,Adjacent,1.14,2,0,Yes,Yes,,Nymphaea odorata,White water lily,,1,1,1,1,88.4,100,J. Parker,1/2/2024,
2023,2023-LCS-NWA-280823-004A,West cell,Rake,Adjacent,1.14,2,0,Yes,Yes,,Utricularia sp.,Bladderwort sp.,,0,1,1,1,8.1,8,J. Parker,1/2/2024,
2023,2023-LCS-NWA-280823-005A,West cell,Rake,Adjacent,1.01,1,0,Yes,Yes,,Elodea canadensis,Canada waterweed,,0,1,0,0,,,,,
2023,2023-LCS-NWA-280823-005A,West cell,Rake,Adjacent,1.01,1,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,,,,,
2023,2023-LCS-NWA-280823-005A,West cell,Rake,Adjacent,1.01,1,0,Yes,Yes,,Lemna sp.,Duckweed sp.,,0,1,0,0,,,,,
2023,2023-LCS-NWA-280823-005A,West cell,Rake,Adjacent,1.01,1,0,Yes,Yes,,Nymphaea odorata,White water lily,,1,1,1,1,170.4,230,J. Parker,12/19/2023,
2023,2023-LCS-NWA-280823-006A,West cell,Rake,Adjacent,1.05,0,0,Yes,No,,Ceratophyllum demersum,Coontail,,0,1,0,0,,,,,
2023,2023-LCS-NWA-280823-006A,West cell,Rake,Adjacent,1.05,0,0,Yes,No,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,,,,,
2023,2023-LCS-NWA-280823-006A,West cell,Rake,Adjacent,1.05,0,0,Yes,No,,Lemna sp.,Duckweed sp.,,1,1,0,0,,,,,
2023,2023-LCS-NWA-280823-006A,West cell,Rake,Adjacent,1.05,0,0,Yes,No,,Nymphaea odorata,White water lily,,0,1,0,0,,,,,
2023,2023-LCS-NWA-280823-006A,West cell,Rake,Adjacent,1.05,0,0,Yes,No,,Utricularia sp.,Bladderwort sp.,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-001A,West cell,Rake,Adjacent,1.03,0,0,Yes,No,,Ceratophyllum demersum,Coontail,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-001A,West cell,Rake,Adjacent,1.03,0,0,Yes,No,,Lemna sp.,Duckweed sp.,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-001A,West cell,Rake,Adjacent,1.03,0,0,Yes,No,,Nelumbo lutea,American lotus,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-001A,West cell,Rake,Adjacent,1.03,0,0,Yes,No,,Nymphaea odorata,White water lily,,1,1,0,0,,,,,
2023,2023-LCS-NWA-290823-001A,West cell,Rake,Adjacent,1.03,0,0,Yes,No,,Pontederia cordata,Pickerelweed,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-001A,West cell,Rake,Adjacent,1.03,0,0,Yes,No,,Stuckenia pectinatus,Sago pondweed,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-002A,West cell,Rake,Adjacent,0.84,2,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,3.9,6,J. Parker,12/18/2023,
2023,2023-LCS-NWA-290823-002A,West cell,Rake,Adjacent,0.84,2,0,Yes,Yes,,Lemna sp.,Duckweed sp.,,0,1,1,1,0,0,J. Parker,12/18/2023,
2023,2023-LCS-NWA-290823-002A,West cell,Rake,Adjacent,0.84,2,0,Yes,Yes,,Nymphaea odorata,White water lily,,1,1,1,1,43.4,50,J. Parker,12/18/2023,
2023,2023-LCS-NWA-290823-002A,West cell,Rake,Adjacent,0.84,2,0,Yes,Yes,,Typha sp.,Cattail sp.,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-002A,West cell,Rake,Adjacent,0.84,2,0,Yes,Yes,,Utricularia sp.,Bladderwort sp.,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-003A,West cell,Rake,Adjacent,1.04,0,1,Yes,No,,Ceratophyllum demersum,Coontail,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-003A,West cell,Rake,Adjacent,1.04,0,1,Yes,No,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-003A,West cell,Rake,Adjacent,1.04,0,1,Yes,No,,Nymphaea odorata,White water lily,,1,1,0,0,,,,,
2023,2023-LCS-NWA-290823-003A,West cell,Rake,Adjacent,1.04,0,1,Yes,No,,Stuckenia pectinatus,Sago pondweed,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-004A,West cell,Rake,Adjacent,0.98,1,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,16.5,16,J. Parker,12/18/2023,
2023,2023-LCS-NWA-290823-004A,West cell,Rake,Adjacent,0.98,1,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,1,1,0,0,,,,,
2023,2023-LCS-NWA-290823-004A,West cell,Rake,Adjacent,0.98,1,0,Yes,Yes,,Lemna sp.,Duckweed sp.,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-004A,West cell,Rake,Adjacent,0.98,1,0,Yes,Yes,,Nymphaea odorata,White water lily,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-004A,West cell,Rake,Adjacent,0.98,1,0,Yes,Yes,,Stuckenia pectinatus,Sago pondweed,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-004A,West cell,Rake,Adjacent,0.98,1,0,Yes,Yes,,Utricularia sp.,Bladderwort sp.,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-005A,West cell,Rake,Adjacent,0.94,1,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-005A,West cell,Rake,Adjacent,0.94,1,0,Yes,Yes,,Elodea canadensis,Canada waterweed,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-005A,West cell,Rake,Adjacent,0.94,1,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-005A,West cell,Rake,Adjacent,0.94,1,0,Yes,Yes,,Lemna sp.,Duckweed sp.,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-005A,West cell,Rake,Adjacent,0.94,1,0,Yes,Yes,,Nymphaea odorata,White water lily,,1,1,1,1,204.4,250,J. Parker,12/19/2023,
2023,2023-LCS-NWA-290823-005A,West cell,Rake,Adjacent,0.94,1,0,Yes,Yes,,Stuckenia pectinatus,Sago pondweed,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-005A,West cell,Rake,Adjacent,0.94,1,0,Yes,Yes,,Utricularia sp.,Bladderwort sp.,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-006A,West cell,Rake,Adjacent,0.85,3,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,1,1,1,1,80.2,80,J. Parker,12/21/2023,
2023,2023-LCS-NWA-290823-006A,West cell,Rake,Adjacent,0.85,3,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,1,1,1,0,J. Parker,12/21/2023,
2023,2023-LCS-NWA-290823-006A,West cell,Rake,Adjacent,0.85,3,0,Yes,Yes,,Lemna sp.,Duckweed sp.,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-006A,West cell,Rake,Adjacent,0.85,3,0,Yes,Yes,,Nelumbo lutea,American lotus,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-006A,West cell,Rake,Adjacent,0.85,3,0,Yes,Yes,,Nymphaea odorata,White water lily,,0,1,1,1,74.2,75,J. Parker,12/21/2023,
2023,2023-LCS-NWA-290823-006A,West cell,Rake,Adjacent,0.85,3,0,Yes,Yes,,Potamogeton pusillus,Slender pondweed,,0,1,1,1,0.7,0,J. Parker,12/21/2023,
2023,2023-LCS-NWA-290823-006A,West cell,Rake,Adjacent,0.85,3,0,Yes,Yes,,Stuckenia pectinatus,Sago pondweed,,0,1,0,0,,,,,
2023,2023-LCS-NWA-290823-006A,West cell,Rake,Adjacent,0.85,3,0,Yes,Yes,,Utricularia sp.,Bladderwort sp.,,0,1,1,1,135,130,J. Parker,12/21/2023,
2023,2023-LCS-NWA-300823-001A,West cell,Rake,Adjacent,0.92,3,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,26.2,30,J. Parker,1/2/2024,
2023,2023-LCS-NWA-300823-001A,West cell,Rake,Adjacent,0.92,3,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,1,1,49.9,60,J. Parker,1/2/2024,
2023,2023-LCS-NWA-300823-001A,West cell,Rake,Adjacent,0.92,3,0,Yes,Yes,,Lemna trisulca,Star duckweed,,0,1,1,1,7.3,6,J. Parker,1/2/2024,
2023,2023-LCS-NWA-300823-001A,West cell,Rake,Adjacent,0.92,3,0,Yes,Yes,,Nymphaea odorata,White water lily,,1,1,1,1,270.6,330,J. Parker,1/2/2024,
2023,2023-LCS-NWA-300823-002A,West cell,Rake,Adjacent,1.05,2,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,2,2,J. Parker,1/2/2024,
2023,2023-LCS-NWA-300823-002A,West cell,Rake,Adjacent,1.05,2,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,1,1,321.7,400,J. Parker,1/2/2024,
2023,2023-LCS-NWA-300823-002A,West cell,Rake,Adjacent,1.05,2,0,Yes,Yes,,Lemna sp.,Duckweed sp.,,0,1,0,0,,,,,
2023,2023-LCS-NWA-300823-002A,West cell,Rake,Adjacent,1.05,2,0,Yes,Yes,,Nymphaea odorata,White water lily,,1,1,1,1,98.5,110,J. Parker,1/2/2024,
2023,2023-LCS-NWA-300823-003A,West cell,Rake,Adjacent,0.93,3,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,1,1,1,1,18.4,20,J. Parker,1/2/2024,
2023,2023-LCS-NWA-300823-003A,West cell,Rake,Adjacent,0.93,3,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,,,,,
2023,2023-LCS-NWA-300823-003A,West cell,Rake,Adjacent,0.93,3,0,Yes,Yes,,Lemna trisulca,Star duckweed,,0,1,1,1,10.1,12,J. Parker,1/2/2024,
2023,2023-LCS-NWA-300823-003A,West cell,Rake,Adjacent,0.93,3,0,Yes,Yes,,Nymphaea odorata,White water lily,,0,1,0,0,,,,,
2023,2023-LCS-NWA-300823-003A,West cell,Rake,Adjacent,0.93,3,0,Yes,Yes,,Stuckenia pectinatus,Sago pondweed,,0,1,1,1,33.5,35,J. Parker,1/2/2024,
2023,2023-LCS-NWA-300823-003A,West cell,Rake,Adjacent,0.93,3,0,Yes,Yes,,Typha sp.,Cattail sp.,,0,1,0,0,,,,,
2023,2023-LCS-NWA-300823-003A,West cell,Rake,Adjacent,0.93,3,0,Yes,Yes,,Utricularia sp.,Bladderwort sp.,,0,1,1,1,107,105,J. Parker,1/2/2024,
2023,2023-LCS-NWA-300823-004A,West cell,Rake,Adjacent,0.96,3,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,22.6,26,J. Parker,1/2/2024,
2023,2023-LCS-NWA-300823-004A,West cell,Rake,Adjacent,0.96,3,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,,,,,
2023,2023-LCS-NWA-300823-004A,West cell,Rake,Adjacent,0.96,3,0,Yes,Yes,,Lemna trisulca,Star duckweed,,0,1,1,1,1.1,0,J. Parker,1/2/2024,
2023,2023-LCS-NWA-300823-004A,West cell,Rake,Adjacent,0.96,3,0,Yes,Yes,,Nelumbo lutea,American lotus,,1,1,1,1,329.8,380,J. Parker,1/2/2024,
2023,2023-LCS-NWA-300823-004A,West cell,Rake,Adjacent,0.96,3,0,Yes,Yes,,Nymphaea odorata,White water lily,,0,1,1,1,3.2,4,J. Parker,1/2/2024,
2023,2023-LCS-NWA-300823-004A,West cell,Rake,Adjacent,0.96,3,0,Yes,Yes,,Potamogeton pusillus,Slender pondweed,,0,1,1,1,10.6,12,J. Parker,1/2/2024,
2023,2023-LCS-NWA-300823-004A,West cell,Rake,Adjacent,0.96,3,0,Yes,Yes,,Stuckenia pectinatus,Sago pondweed,,0,1,0,0,,,,,
2023,2023-LCS-NWA-300823-005A,West cell,Rake,Adjacent,1.08,2,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,225,230,J. Parker,1/2/2024,
2023,2023-LCS-NWA-300823-005A,West cell,Rake,Adjacent,1.08,2,0,Yes,Yes,,Lemna sp.,Duckweed sp.,,0,1,1,1,0,0,J. Parker,1/2/2024,
2023,2023-LCS-NWA-300823-005A,West cell,Rake,Adjacent,1.08,2,0,Yes,Yes,,Lemna trisulca,Star duckweed,,0,1,1,1,0,0,J. Parker,1/2/2024,
2023,2023-LCS-NWA-300823-005A,West cell,Rake,Adjacent,1.08,2,0,Yes,Yes,,Nelumbo lutea,American lotus,,1,1,1,1,16.7,26,J. Parker,1/2/2024,
2023,2023-LCS-NWA-300823-005A,West cell,Rake,Adjacent,1.08,2,0,Yes,Yes,,Nymphaea odorata,White water lily,,0,1,1,1,52.5,55,J. Parker,1/2/2024,
2023,2023-LCS-NWA-300823-005A,West cell,Rake,Adjacent,1.08,2,0,Yes,Yes,,Typha sp.,Cattail sp.,,0,1,0,0,,,,,
2023,2023-LCS-NWA-300823-006A,West cell,Rake,Adjacent,0.88,1,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,2.4,0,J. Parker,12/18/2023,
2023,2023-LCS-NWA-300823-006A,West cell,Rake,Adjacent,0.88,1,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,,,,,
2023,2023-LCS-NWA-300823-006A,West cell,Rake,Adjacent,0.88,1,0,Yes,Yes,,Lemna sp.,Duckweed sp.,,0,1,0,0,,,,,
2023,2023-LCS-NWA-300823-006A,West cell,Rake,Adjacent,0.88,1,0,Yes,Yes,,Nelumbo lutea,American lotus,,1,1,1,1,28.1,40,J. Parker,12/18/2023,
2023,2023-LCS-NWA-300823-006A,West cell,Rake,Adjacent,0.88,1,0,Yes,Yes,,Nymphaea odorata,White water lily,,0,1,0,0,,,,,
2023,2023-LCS-NWA-300823-006A,West cell,Rake,Adjacent,0.88,1,0,Yes,Yes,,Typha sp.,Cattail sp.,,0,1,0,0,,,,,
2024,2024-LCS-NWA-070824-001A,East cell,Rake,Adjacent,0.76,3,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,2.5,2,M. Cowperthwaite,12/17/2024,
2024,2024-LCS-NWA-070824-001A,East cell,Rake,Adjacent,0.76,3,0,Yes,Yes,,Elodea canadensis,Canada waterweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-070824-001A,East cell,Rake,Adjacent,0.76,3,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-070824-001A,East cell,Rake,Adjacent,0.76,3,0,Yes,Yes,,Juncus sp.,Rush sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-070824-001A,East cell,Rake,Adjacent,0.76,3,0,Yes,Yes,,Lemna sp.,Duckweed sp.,round leaves,0,1,0,1,0,0,M. Cowperthwaite,12/17/2024,
2024,2024-LCS-NWA-070824-001A,East cell,Rake,Adjacent,0.76,3,0,Yes,Yes,,Nitellopsis obtusa,Starry stonewort,,1,1,1,1,166,175,M. Cowperthwaite,12/17/2024,
2024,2024-LCS-NWA-070824-001A,East cell,Rake,Adjacent,0.76,3,0,Yes,Yes,,Nymphaea sp.,White water lily,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-070824-001A,East cell,Rake,Adjacent,0.76,3,0,Yes,Yes,,Pontederia cordata,Pickerelweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-070824-001A,East cell,Rake,Adjacent,0.76,3,0,Yes,Yes,,Potamogeton pusillus,Slender pondweed,,0,1,0,1,0.1,0,M. Cowperthwaite,12/17/2024,
2024,2024-LCS-NWA-070824-001A,East cell,Rake,Adjacent,0.76,3,0,Yes,Yes,,Utricularia sp.,Bladderwort sp.,,0,1,1,1,0.6,1,M. Cowperthwaite,12/17/2024,
2024,2024-LCS-NWA-070824-001A,East cell,Rake,Adjacent,0.76,3,0,Yes,Yes,,Utricularia vulgaris,Common bladderwort,,0,1,0,1,32.7,34,M. Cowperthwaite,12/17/2024,
2024,2024-LCS-NWA-070824-002A,East cell,Rake,Adjacent,0.95,1,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,11.5,12,M. Cowperthwaite,11/27/2024,
2024,2024-LCS-NWA-070824-002A,East cell,Rake,Adjacent,0.95,1,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-070824-002A,East cell,Rake,Adjacent,0.95,1,0,Yes,Yes,,Lemna minor,Lesser duckweed,,0,1,0,1,0,0,M. Cowperthwaite,11/27/2024,
2024,2024-LCS-NWA-070824-002A,East cell,Rake,Adjacent,0.95,1,0,Yes,Yes,,Nymphaea sp.,White water lily,,1,1,1,1,55.9,70,M. Cowperthwaite,11/27/2024,"Leaves: 45mL, Stems: 25mL"
2024,2024-LCS-NWA-070824-002A,East cell,Rake,Adjacent,0.95,1,0,Yes,Yes,,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,0,0,M. Cowperthwaite,11/27/2024,
2024,2024-LCS-NWA-070824-003A,East cell,Rake,Adjacent,0.9,2,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,9.9,9,M. Cowperthwaite,11/27/2024,
2024,2024-LCS-NWA-070824-003A,East cell,Rake,Adjacent,0.9,2,0,Yes,Yes,,Lemna minor,Lesser duckweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-070824-003A,East cell,Rake,Adjacent,0.9,2,0,Yes,Yes,,Nitellopsis obtusa,Starry stonewort,,1,1,1,1,136,140,M. Cowperthwaite,11/27/2024,
2024,2024-LCS-NWA-070824-003A,East cell,Rake,Adjacent,0.9,2,0,Yes,Yes,,Nymphaea sp.,White water lily,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-070824-003A,East cell,Rake,Adjacent,0.9,2,0,Yes,Yes,,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,0,0,M. Cowperthwaite,11/27/2024,
2024,2024-LCS-NWA-070824-003A,East cell,Rake,Adjacent,0.9,2,0,Yes,Yes,,Stuckenia pectinatus,Sago pondweed,,0,1,0,1,10.5,10,M. Cowperthwaite,11/27/2024,
2024,2024-LCS-NWA-070824-003A,East cell,Rake,Adjacent,0.9,2,0,Yes,Yes,,Utricularia sp.,Bladderwort sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-070824-004A,East cell,Rake,Adjacent,0.64,2,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,8.8,10,M. Cowperthwaite,11/26/2024,
2024,2024-LCS-NWA-070824-004A,East cell,Rake,Adjacent,0.64,2,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,1,1,1,1,54,76,M. Cowperthwaite,11/26/2024,
2024,2024-LCS-NWA-070824-004A,East cell,Rake,Adjacent,0.64,2,0,Yes,Yes,,Lemna minor,Lesser duckweed,,0,1,0,1,0,0,,,
2024,2024-LCS-NWA-070824-004A,East cell,Rake,Adjacent,0.64,2,0,Yes,Yes,,Nymphaea sp.,White water lily,,0,1,1,1,100.8,125,M. Cowperthwaite,11/26/2024,"Leaves: 50mL, Stems: 75mL"
2024,2024-LCS-NWA-070824-004A,East cell,Rake,Adjacent,0.64,2,0,Yes,Yes,,Riccia fluitans,Floating slender liverwort/Floating crystalwort,,0,1,0,1,0,0,,,
2024,2024-LCS-NWA-070824-004A,East cell,Rake,Adjacent,0.64,2,0,Yes,Yes,,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,0,0,,,
2024,2024-LCS-NWA-070824-004A,East cell,Rake,Adjacent,0.64,2,0,Yes,Yes,,Typha sp.,Cattail sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-070824-005A,East cell,Rake,Adjacent,0.81,1,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,3.6,4,M. Cowperthwaite,11/22/2024,
2024,2024-LCS-NWA-070824-005A,East cell,Rake,Adjacent,0.81,1,0,Yes,Yes,,Decodon verticillatus,Swamp loosestrife,,0,1,0,0,0,0,,,"swamp loosestrife into site classed as ""emergent"" veg but is technically riparian and not in the list of aqua veg!"
2024,2024-LCS-NWA-070824-005A,East cell,Rake,Adjacent,0.81,1,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-070824-005A,East cell,Rake,Adjacent,0.81,1,0,Yes,Yes,,Lemna minor,Lesser duckweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-070824-005A,East cell,Rake,Adjacent,0.81,1,0,Yes,Yes,,Lemna sp.,Duckweed sp.,round leaves,0,1,0,1,0,0,M. Cowperthwaite,11/22/2024,
2024,2024-LCS-NWA-070824-005A,East cell,Rake,Adjacent,0.81,1,0,Yes,Yes,,Nymphaea sp.,White water lily,,1,1,1,1,56.7,65,M. Cowperthwaite,11/22/2024,"Leaf: 55mL, Stem: 10mL"
2024,2024-LCS-NWA-070824-005A,East cell,Rake,Adjacent,0.81,1,0,Yes,Yes,,Spirodela polyrhiza,Greater duckweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-070824-005A,East cell,Rake,Adjacent,0.81,1,0,Yes,Yes,,Utricularia vulgaris,Common bladderwort,,0,1,0,1,0,0,M. Cowperthwaite,11/22/2024,
2024,2024-LCS-NWA-080824-001A,East cell,Rake,Adjacent,1,1,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,20.3,21,M. Cowperthwaite,11/27/2024,
2024,2024-LCS-NWA-080824-001A,East cell,Rake,Adjacent,1,1,0,Yes,Yes,,Elodea canadensis,Canada waterweed,,0,1,1,1,1.8,2,M. Cowperthwaite,11/27/2024,
2024,2024-LCS-NWA-080824-001A,East cell,Rake,Adjacent,1,1,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-080824-001A,East cell,Rake,Adjacent,1,1,0,Yes,Yes,,Lemna minor,Lesser duckweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-080824-001A,East cell,Rake,Adjacent,1,1,0,Yes,Yes,,Lemna trisulca,Star duckweed,,0,1,0,1,0,0,M. Cowperthwaite,11/27/2024,
2024,2024-LCS-NWA-080824-001A,East cell,Rake,Adjacent,1,1,0,Yes,Yes,,Nymphaea sp.,White water lily,,1,1,1,1,354.9,420,M. Cowperthwaite,11/27/2024,"Leaves: 200 mL, Stems: 220 mL"
2024,2024-LCS-NWA-080824-001A,East cell,Rake,Adjacent,1,1,0,Yes,Yes,,Potamogeton zosteriformis,Flat-stemmed pondweed,,0,1,0,1,0.9,1,M. Cowperthwaite,11/27/2024,
2024,2024-LCS-NWA-080824-001A,East cell,Rake,Adjacent,1,1,0,Yes,Yes,,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,0,0,M. Cowperthwaite,11/27/2024,
