Project,Field Number,Date,Month,Year,Date fished,Waterbody Name,Start Latitude,Start Longitude,Bin Number,Species,Number Captured,Caught > Number captured
2023-LCS-NWA-,2023-LCS-NWA-300823-003A,30-Aug-23,8,2023,31-Aug-23,St. Clair NWA - West Cell SCU,42.37341,-82.40757,1,Ameiurus melas,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-300823-004A,30-Aug-23,8,2023,31-Aug-23,St. Clair NWA - West Cell SCU,42.37385,-82.40679,1,Pomoxis nigromaculatus,2,FALSE
2023-LCS-NWA-,2023-LCS-NWA-300823-004A,30-Aug-23,8,2023,31-Aug-23,St. Clair NWA - West Cell SCU,42.37385,-82.40679,1,Lepomis macrochirus,2,FALSE
2023-LCS-NWA-,2023-LCS-NWA-300823-004A,30-Aug-23,8,2023,31-Aug-23,St. Clair NWA - West Cell SCU,42.37385,-82.40679,1,Amia ocellicauda,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-300823-004A,30-Aug-23,8,2023,31-Aug-23,St. Clair NWA - West Cell SCU,42.37385,-82.40679,1,Erimyzon sucetta,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-300823-004A,30-Aug-23,8,2023,31-Aug-23,St. Clair NWA - West Cell SCU,42.37385,-82.40679,1,Lepomis gibbosus,3,FALSE
2023-LCS-NWA-,2023-LCS-NWA-300823-004A,30-Aug-23,8,2023,31-Aug-23,St. Clair NWA - West Cell SCU,42.37385,-82.40679,1,Lepomis sp,2,FALSE
2023-LCS-NWA-,2023-LCS-NWA-300823-005A,30-Aug-23,8,2023,31-Aug-23,St. Clair NWA - West Cell SCU,42.37435,-82.4067,1,Pomoxis nigromaculatus,2,FALSE
2023-LCS-NWA-,2023-LCS-NWA-300823-005A,30-Aug-23,8,2023,31-Aug-23,St. Clair NWA - West Cell SCU,42.37435,-82.4067,1,Lepomis gibbosus,4,FALSE
2023-LCS-NWA-,2023-LCS-NWA-300823-005A,30-Aug-23,8,2023,31-Aug-23,St. Clair NWA - West Cell SCU,42.37435,-82.4067,1,Umbra limi,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-300823-006A,30-Aug-23,8,2023,31-Aug-23,St. Clair NWA - West Cell SCU,42.37436,-82.4076,1,Pomoxis nigromaculatus,5,FALSE
2023-LCS-NWA-,2023-LCS-NWA-300823-006A,30-Aug-23,8,2023,31-Aug-23,St. Clair NWA - West Cell SCU,42.37436,-82.4076,1,Lepomis macrochirus,21,FALSE
2023-LCS-NWA-,2023-LCS-NWA-300823-006A,30-Aug-23,8,2023,31-Aug-23,St. Clair NWA - West Cell SCU,42.37436,-82.4076,1,Erimyzon sucetta,23,FALSE
2023-LCS-NWA-,2023-LCS-NWA-300823-006A,30-Aug-23,8,2023,31-Aug-23,St. Clair NWA - West Cell SCU,42.37436,-82.4076,1,Lepomis gibbosus,49,FALSE
2023-LCS-NWA-,2023-LCS-NWA-300823-006A,30-Aug-23,8,2023,31-Aug-23,St. Clair NWA - West Cell SCU,42.37436,-82.4076,1,Lepomis sp,4,FALSE
2023-LCS-NWA-,2023-LCS-NWA-300823-006A,30-Aug-23,8,2023,31-Aug-23,St. Clair NWA - West Cell SCU,42.37436,-82.4076,1,Notemigonus crysoleucas,34,FALSE
2023-LCS-NWA-,2023-LCS-NWA-300823-006A,30-Aug-23,8,2023,31-Aug-23,St. Clair NWA - West Cell SCU,42.37436,-82.4076,1,Micropterus nigricans,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-300823-006A,30-Aug-23,8,2023,31-Aug-23,St. Clair NWA - West Cell SCU,42.37436,-82.4076,1,Umbra limi,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-150823-006A,15-Aug-23,8,2023,16-Aug-23,St. Clair NWA - East Cell SCU,42.36993,-82.3935,1,Pomoxis nigromaculatus,2,FALSE
2023-LCS-NWA-,2023-LCS-NWA-150823-006A,15-Aug-23,8,2023,16-Aug-23,St. Clair NWA - East Cell SCU,42.36993,-82.3935,1,Lepomis gibbosus,4,FALSE
2023-LCS-NWA-,2023-LCS-NWA-150823-006A,15-Aug-23,8,2023,16-Aug-23,St. Clair NWA - East Cell SCU,42.36993,-82.3935,1,Umbra limi,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-150823-006A,15-Aug-23,8,2023,16-Aug-23,St. Clair NWA - East Cell SCU,42.36993,-82.3935,1,Esox lucius,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-001A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.36187,-82.40272,1,Pomoxis nigromaculatus,3,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-001A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.36187,-82.40272,1,Lepomis macrochirus,8,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-001A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.36187,-82.40272,1,Erimyzon sucetta,11,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-001A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.36187,-82.40272,1,Lepomis gibbosus,72,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-001A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.36187,-82.40272,1,Lepomis sp,2,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-001A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.36187,-82.40272,1,Notemigonus crysoleucas,60,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-001A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.36187,-82.40272,1,Micropterus nigricans,12,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-001A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.36187,-82.40272,1,Ameiurus nebulosus,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-001A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.36187,-82.40272,1,Esox lucius,2,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-002A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.36143,-82.40347,1,Erimyzon sucetta,4,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-002A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.36143,-82.40347,1,Lepomis macrochirus,7,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-002A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.36143,-82.40347,1,Pomoxis nigromaculatus,2,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-002A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.36143,-82.40347,1,Amia ocellicauda,5,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-002A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.36143,-82.40347,1,Lepomis gibbosus,66,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-002A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.36143,-82.40347,1,Lepomis sp,15,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-002A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.36143,-82.40347,1,Notemigonus crysoleucas,13,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-002A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.36143,-82.40347,1,Micropterus nigricans,17,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-002A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.36143,-82.40347,1,Umbra limi,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-002A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.36143,-82.40347,1,Ameiurus nebulosus,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-002A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.36143,-82.40347,1,Cyprinus carpio,2,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-002A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.36143,-82.40347,1,Ameiurus melas,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-003A,16-Aug-23,8,2023,16-Aug-23,St. Clair NWA - East Cell SCU,42.36192,-82.40484,1,Pomoxis nigromaculatus,2,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-003A,16-Aug-23,8,2023,16-Aug-23,St. Clair NWA - East Cell SCU,42.36192,-82.40484,1,Lepomis macrochirus,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-003A,16-Aug-23,8,2023,16-Aug-23,St. Clair NWA - East Cell SCU,42.36192,-82.40484,1,Erimyzon sucetta,13,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-003A,16-Aug-23,8,2023,16-Aug-23,St. Clair NWA - East Cell SCU,42.36192,-82.40484,1,Lepomis gibbosus,15,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-003A,16-Aug-23,8,2023,16-Aug-23,St. Clair NWA - East Cell SCU,42.36192,-82.40484,1,Lepomis sp,3,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-003A,16-Aug-23,8,2023,16-Aug-23,St. Clair NWA - East Cell SCU,42.36192,-82.40484,1,Micropterus nigricans,2,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-004A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.3629,-82.40486,1,Pomoxis nigromaculatus,2,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-004A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.3629,-82.40486,1,Lepomis macrochirus,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-004A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.3629,-82.40486,1,Amia ocellicauda,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-004A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.3629,-82.40486,1,Erimyzon sucetta,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-004A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.3629,-82.40486,1,Lepomis gibbosus,5,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-004A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.3629,-82.40486,1,Lepomis sp,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-004A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.3629,-82.40486,1,Micropterus nigricans,2,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-004A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.3629,-82.40486,1,Umbra limi,2,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-005A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.37214,-82.39974,1,Pomoxis nigromaculatus,5,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-005A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.37214,-82.39974,1,Lepomis macrochirus,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-005A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.37214,-82.39974,1,Lepomis gibbosus,14,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-005A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.37214,-82.39974,1,Lepomis sp,6,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-006A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.37558,-82.39901,1,Pomoxis nigromaculatus,7,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-006A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.37558,-82.39901,1,Lepomis macrochirus,2,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-006A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.37558,-82.39901,1,Amia ocellicauda,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-006A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.37558,-82.39901,1,Lepomis gibbosus,7,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-006A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.37558,-82.39901,1,Lepomis sp,3,FALSE
2023-LCS-NWA-,2023-LCS-NWA-160823-006A,16-Aug-23,8,2023,17-Aug-23,St. Clair NWA - East Cell SCU,42.37558,-82.39901,1,Ameiurus nebulosus,2,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-002A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36069,-82.40671,1,Lepomis macrochirus,23,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-002A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36069,-82.40671,1,Amia ocellicauda,4,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-002A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36069,-82.40671,1,Erimyzon sucetta,3,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-002A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36069,-82.40671,1,Lepomis gibbosus,51,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-002A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36069,-82.40671,1,Lepomis sp,9,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-002A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36069,-82.40671,1,Notemigonus crysoleucas,32,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-002A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36069,-82.40671,1,Micropterus nigricans,4,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-003A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36196,-82.40817,1,Amia ocellicauda,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-004A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36259,-82.40892,1,Pomoxis nigromaculatus,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-004A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36259,-82.40892,1,Amia ocellicauda,2,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-004A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36259,-82.40892,1,Erimyzon sucetta,10,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-004A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36259,-82.40892,1,Lepomis gibbosus,6,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-004A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36259,-82.40892,1,Lepomis sp,16,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-004A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36259,-82.40892,1,Notemigonus crysoleucas,7,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-004A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36259,-82.40892,1,Umbra limi,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-004A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36259,-82.40892,1,Esox lucius,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-005A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36341,-82.41004,1,Erimyzon sucetta,3,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-005A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36341,-82.41004,1,Lepomis gibbosus,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-005A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36341,-82.41004,1,Lepomis sp,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-006A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36522,-82.41009,1,Lepomis macrochirus,2,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-006A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36522,-82.41009,1,Amia ocellicauda,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-006A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36522,-82.41009,1,Lepomis gibbosus,3,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-006A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36522,-82.41009,1,Ameiurus melas,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-210823-006A,21-Aug-23,8,2023,22-Aug-23,St. Clair NWA - West Cell SCU,42.36522,-82.41009,1,Lepomis sp,1,FALSE
2023-LCS-NWA-,2023-LCS-NWA-240823-003A,24-Aug-23,8,2023,25-Aug-23,St. Clair NWA - West Cell SCU,42.36731,-82.41317,1,No fish captured,0,FALSE
2024-LCS-NWA-,2024-LCS-NWA-070824-001A,7-Aug-24,8,2024,8-Aug-24,St. Clair NWA - East Cell SCU,42.365045,-82.399293,1,Amia ocellicauda,6,FALSE
2024-LCS-NWA-,2024-LCS-NWA-070824-001A,7-Aug-24,8,2024,8-Aug-24,St. Clair NWA - East Cell SCU,42.365045,-82.399293,1,Notemigonus crysoleucas,28,FALSE
2024-LCS-NWA-,2024-LCS-NWA-070824-001A,7-Aug-24,8,2024,8-Aug-24,St. Clair NWA - East Cell SCU,42.365045,-82.399293,1,Micropterus nigricans,23,FALSE
2024-LCS-NWA-,2024-LCS-NWA-070824-001A,7-Aug-24,8,2024,8-Aug-24,St. Clair NWA - East Cell SCU,42.365045,-82.399293,1,Pomoxis nigromaculatus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-070824-001A,7-Aug-24,8,2024,8-Aug-24,St. Clair NWA - East Cell SCU,42.365045,-82.399293,1,Lepomis gibbosus,15,FALSE
2024-LCS-NWA-,2024-LCS-NWA-070824-002A,7-Aug-24,8,2024,8-Aug-24,St. Clair NWA - East Cell SCU,42.365739,-82.400584,1,Umbra limi,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-070824-002A,7-Aug-24,8,2024,8-Aug-24,St. Clair NWA - East Cell SCU,42.365739,-82.400584,1,Lepomis gibbosus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-070824-003A,7-Aug-24,8,2024,8-Aug-24,St. Clair NWA - East Cell SCU,42.366877,-82.399667,1,Amia ocellicauda,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-070824-003A,7-Aug-24,8,2024,8-Aug-24,St. Clair NWA - East Cell SCU,42.366877,-82.399667,1,Pomoxis nigromaculatus,19,FALSE
2024-LCS-NWA-,2024-LCS-NWA-070824-003A,7-Aug-24,8,2024,8-Aug-24,St. Clair NWA - East Cell SCU,42.366877,-82.399667,1,Erimyzon sucetta,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-070824-003A,7-Aug-24,8,2024,8-Aug-24,St. Clair NWA - East Cell SCU,42.366877,-82.399667,1,Notemigonus crysoleucas,62,FALSE
2024-LCS-NWA-,2024-LCS-NWA-070824-003A,7-Aug-24,8,2024,8-Aug-24,St. Clair NWA - East Cell SCU,42.366877,-82.399667,1,Lepomis gibbosus,13,FALSE
2024-LCS-NWA-,2024-LCS-NWA-070824-003A,7-Aug-24,8,2024,8-Aug-24,St. Clair NWA - East Cell SCU,42.366877,-82.399667,1,Perca flavescens,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-070824-003A,7-Aug-24,8,2024,8-Aug-24,St. Clair NWA - East Cell SCU,42.366877,-82.399667,1,Micropterus nigricans,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-070824-003A,7-Aug-24,8,2024,8-Aug-24,St. Clair NWA - East Cell SCU,42.366877,-82.399667,1,Lepomis macrochirus,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-070824-004A,7-Aug-24,8,2024,8-Aug-24,St. Clair NWA - East Cell SCU,42.36479,-82.403185,1,Micropterus nigricans,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-070824-004A,7-Aug-24,8,2024,8-Aug-24,St. Clair NWA - East Cell SCU,42.36479,-82.403185,1,Pomoxis nigromaculatus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-070824-004A,7-Aug-24,8,2024,8-Aug-24,St. Clair NWA - East Cell SCU,42.36479,-82.403185,1,Lepomis gibbosus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-070824-005A,7-Aug-24,8,2024,8-Aug-24,St. Clair NWA - East Cell SCU,42.363931,-82.40205,1,Amia ocellicauda,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-070824-005A,7-Aug-24,8,2024,8-Aug-24,St. Clair NWA - East Cell SCU,42.363931,-82.40205,1,Micropterus nigricans,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-080824-001A,8-Aug-24,8,2024,9-Aug-24,St. Clair NWA - East Cell SCU,42.361366,-82.405036,1,Lepomis gibbosus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-080824-001A,8-Aug-24,8,2024,9-Aug-24,St. Clair NWA - East Cell SCU,42.361366,-82.405036,1,Pomoxis nigromaculatus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-080824-001A,8-Aug-24,8,2024,9-Aug-24,St. Clair NWA - East Cell SCU,42.361366,-82.405036,1,Lepomis macrochirus,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-080824-001A,8-Aug-24,8,2024,9-Aug-24,St. Clair NWA - East Cell SCU,42.361366,-82.405036,1,Micropterus nigricans,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-080824-002A,8-Aug-24,8,2024,9-Aug-24,St. Clair NWA - East Cell SCU,42.364827,-82.404532,1,Lepomis gibbosus,5,FALSE
2024-LCS-NWA-,2024-LCS-NWA-080824-003A,8-Aug-24,8,2024,9-Aug-24,St. Clair NWA - East Cell SCU,42.369024,-82.401962,1,Micropterus nigricans,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-080824-003A,8-Aug-24,8,2024,9-Aug-24,St. Clair NWA - East Cell SCU,42.369024,-82.401962,1,Pomoxis nigromaculatus,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-080824-003A,8-Aug-24,8,2024,9-Aug-24,St. Clair NWA - East Cell SCU,42.369024,-82.401962,1,Lepomis gibbosus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-080824-003A,8-Aug-24,8,2024,9-Aug-24,St. Clair NWA - East Cell SCU,42.369024,-82.401962,1,Notemigonus crysoleucas,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-080824-004A,8-Aug-24,8,2024,9-Aug-24,St. Clair NWA - East Cell SCU,42.372785,-82.398606,1,Lepomis gibbosus,8,FALSE
2024-LCS-NWA-,2024-LCS-NWA-080824-004A,8-Aug-24,8,2024,9-Aug-24,St. Clair NWA - East Cell SCU,42.372785,-82.398606,1,Esox lucius,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-080824-004A,8-Aug-24,8,2024,9-Aug-24,St. Clair NWA - East Cell SCU,42.372785,-82.398606,1,Micropterus nigricans,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-080824-005A,8-Aug-24,8,2024,9-Aug-24,St. Clair NWA - East Cell SCU,42.37711,-82.400437,1,Amia ocellicauda,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-080824-005A,8-Aug-24,8,2024,9-Aug-24,St. Clair NWA - East Cell SCU,42.37711,-82.400437,1,Lepomis gibbosus,8,FALSE
2024-LCS-NWA-,2024-LCS-NWA-080824-005A,8-Aug-24,8,2024,9-Aug-24,St. Clair NWA - East Cell SCU,42.37711,-82.400437,1,Lepomis macrochirus,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-080824-005A,8-Aug-24,8,2024,9-Aug-24,St. Clair NWA - East Cell SCU,42.37711,-82.400437,1,Pomoxis nigromaculatus,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-080824-005A,8-Aug-24,8,2024,9-Aug-24,St. Clair NWA - East Cell SCU,42.37711,-82.400437,1,Micropterus nigricans,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-120824-001A,12-Aug-24,8,2024,13-Aug-24,St. Clair NWA - East Cell SCU,42.371916,-82.392917,1,Micropterus nigricans,6,FALSE
2024-LCS-NWA-,2024-LCS-NWA-120824-001A,12-Aug-24,8,2024,13-Aug-24,St. Clair NWA - East Cell SCU,42.371916,-82.392917,1,Lepomis gibbosus,10,FALSE
2024-LCS-NWA-,2024-LCS-NWA-120824-001A,12-Aug-24,8,2024,13-Aug-24,St. Clair NWA - East Cell SCU,42.371916,-82.392917,1,Pomoxis nigromaculatus,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-120824-001A,12-Aug-24,8,2024,13-Aug-24,St. Clair NWA - East Cell SCU,42.371916,-82.392917,1,Lepomis macrochirus,8,FALSE
2024-LCS-NWA-,2024-LCS-NWA-120824-001A,12-Aug-24,8,2024,13-Aug-24,St. Clair NWA - East Cell SCU,42.371916,-82.392917,1,Notemigonus crysoleucas,28,FALSE
2024-LCS-NWA-,2024-LCS-NWA-120824-002A,12-Aug-24,8,2024,13-Aug-24,St. Clair NWA - East Cell SCU,42.374237,-82.394518,1,Micropterus nigricans,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-120824-002A,12-Aug-24,8,2024,13-Aug-24,St. Clair NWA - East Cell SCU,42.374237,-82.394518,1,Pomoxis nigromaculatus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-120824-002A,12-Aug-24,8,2024,13-Aug-24,St. Clair NWA - East Cell SCU,42.374237,-82.394518,1,Umbra limi,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-120824-002A,12-Aug-24,8,2024,13-Aug-24,St. Clair NWA - East Cell SCU,42.374237,-82.394518,1,Lepomis gibbosus,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-120824-003A,12-Aug-24,8,2024,13-Aug-24,St. Clair NWA - East Cell SCU,42.37547,-82.396361,1,Esox lucius,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-120824-003A,12-Aug-24,8,2024,13-Aug-24,St. Clair NWA - East Cell SCU,42.37547,-82.396361,1,Amia ocellicauda,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-120824-003A,12-Aug-24,8,2024,13-Aug-24,St. Clair NWA - East Cell SCU,42.37547,-82.396361,1,Umbra limi,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-120824-004A,12-Aug-24,8,2024,13-Aug-24,St. Clair NWA - East Cell SCU,42.376258,-82.397039,1,Lepomis macrochirus,5,FALSE
